idENT_MEN;IDENT_IND;RG;DEP;DATENQ;POIDS_VOY13;poids_annuel;IDENT_VOY;V2_OLDVMH;V2_OLDDEBJ;V2_OLDFINJ;V2_OLDDEST;V2_OLDVORG;V2_OLDVDEP;V2_OLDVPAYS;V2_PAYS;V2_Continent;V2_Dom_Tom;V2_NAVETTE;V2_OLDMOTPR;V2_OLDACCOMPP;V2_OLDTALP;V2_OLDHEBERP;V2_OLDMTPP;V2_DVO_DSV;Nbdep;V2_OLDKMV;V2_DUREEV;V2_OLDNBEXC;V2_OLDNBLDMJ;V2_OLVCHXI;V2_OLVCHXIB_A;V2_OLVCHXIB_B;V2_OLVCHXIB_C;V2_OLVCHXIB_D;numcom_AUCat;numcom_zhu;numcom_UUCat;numcom_ZE;numcom_BV;numcom_Pays;numcom_Canton;numcom_EPCI;numcom_SCOT;numcom_PTU;numcom_montagne;numcom_littoral;V2_OLDVCOM_AUCat;V2_OLDVCOM_zhu;V2_OLDVCOM_UUCat;V2_OLDVCOM_ZE;V2_OLDVCOM_BV;V2_OLDVCOM_Pays;V2_OLDVCOM_Canton;V2_OLDVCOM_EPCI;V2_OLDVCOM_SCOT;V2_OLDVCOM_PTU;V2_OLDVCOM_montagne;V2_OLDVCOM_littoral;numcom_AU2010;numcom_UU2010;v2_oldvcom_AU2010;v2_oldvcom_UU2010
11019202000;1101920200001;11;78;12/04/2008;2876.4308313;11505.723325;11019202000D05;0;25/03/2008;25/03/2008;1;2;29;001;France;0;0;0;9.92;4;2;0;7.70;471;2;1000;255;2;;2;0;0;0;0;Commune monopolarisée;07;ville centre;1142;78220;;78218;;2260;;non montagne;non littoral;Pôle urbain;06;ville centre;5330;29019;29BRES;29199;242900314;1280;25;non montagne;communes bord de mer;114;C;111;C
11019302000;1101930200002;11;78;05/04/2008;11525.882285;46103.529139;11019302000D01;17;20/02/2008;08/03/2008;2;2;38;001;France;0;0;0;8.80;1;2;;3.31;488;3;1650;;2;;2;0;0;0;0;Commune monopolarisée;07;ville centre;1142;78220;;78218;;2260;;non montagne;non littoral;Pôle urbain;06;ville centre;8223;38185;;38198;243800901;249;49;non montagne;non littoral;114;C;111;C
11019502000;1101950200002;11;78;26/05/2007;3767.4182814;15069.673126;11019502000D01;4;29/04/2007;03/05/2007;1;2;13;001;France;0;0;0;5.52;1;2;6;6.61;659;2;1660;930;2;;2;0;0;0;0;Commune monopolarisée;07;ville centre;1142;78220;;78218;;2260;;non montagne;non littoral;Pôle urbain;06;ville centre;9349;13055;;13399;241300391;672;59;non montagne;communes bord de mer;114;C;111;C
11019602000;1101960200002;11;78;06/06/2007;6319.7345233;25278.938093;11019602000D01;4;15/05/2007;19/05/2007;1;2;19;001;France;0;0;0;7.76;1;2;2;3.32;397;2;930;780;2;;2;0;0;0;0;Commune monopolarisée;07;ville centre;1142;78220;;78218;;2260;;non montagne;non littoral;Pôle urbain;02;ville centre;7406;19031;19BRIV;19198;241927300;239;26;non montagne;non littoral;114;C;111;C
11019802000;1101980200002;11;78;23/05/2007;18826.140241;75304.560963;11019802000D01;1;28/04/2007;29/04/2007;1;2;86;001;France;0;0;0;5.52;1;2;5;3.31;264;2;620;350;2;;2;0;0;0;0;Commune monopolarisée;07;ville centre;1142;78220;;78218;;2260;;non montagne;non littoral;Pôle urbain;06;ville centre;5413;86194;;86399;;323;76;non montagne;non littoral;114;C;111;C
11020202000;1102020200001;11;78;11/06/2007;1613.6408963;6454.5635851;11020202000D01;4;04/06/2007;08/06/2007;1;2;44;001;France;0;0;0;5.52;4;2;6;6.69;364;2;900;595;2;;2;0;0;0;0;Commune monopolarisée;07;ville centre;1142;78220;;78218;;2260;;non montagne;non littoral;Pôle urbain;05;banlieue;5202;44184;;44310;244400610;951;286;non montagne;communes bord de mer;114;C;111;B
11020302000;1102030200002;11;78;02/06/2007;2791.3964552;11165.585821;11020302000D01;0;26/05/2007;26/05/2007;1;2;37;001;France;0;0;0;8.89;1;2;0;3.32;172;2;396;330;2;;2;0;0;0;0;Commune monopolarisée;07;ville centre;1142;78220;;78218;;2260;;non montagne;non littoral;Pôle urbain;06;ville centre;2441;37261;;37299;243700754;1020;96;non montagne;non littoral;114;C;111;C
11021202001;1102120200102;11;78;25/05/2007;2039.6992286;8158.7969142;11021202001D01;0;17/05/2007;17/05/2007;1;2;14;001;France;0;0;0;7.75;1;2;0;3.31;156;2;440;255;2;;2;0;0;0;0;Commune monopolarisée;07;banlieue;1142;78220;;78205;;317;;non montagne;non littoral;Espace à dominante rurale;00;commune rurale;2501;14229;14AUGE;14315;241400845;187;;non montagne;non littoral;114;B;120;C
11025401000;1102540100001;11;78;28/11/2007;1967.6997535;7870.7990138;11025401000D01;0;03/11/2007;03/11/2007;1;2;18;001;France;0;0;0;5.51;3;2;0;3.32;159;2;440;240;2;;2;0;0;0;0;Commune monopolarisée;07;ville isolée;1142;78517;;78218;;2260;;non montagne;non littoral;Pôle urbain;02;ville centre;2412;18279;18VIER;18399;241800515;;184;non montagne;non littoral;114;I;111;C
11025501000;1102550100001;11;78;16/11/2007;1754.6061999;7018.4247994;11025501000D01;4;25/10/2007;29/10/2007;1;2;64;001;France;0;0;0;5.51;4;2;6;6.61;629;2;1600;740;2;;1;0;1;0;0;Commune monopolarisée;07;ville isolée;1142;78517;;78218;;2260;;non montagne;non littoral;Pôle urbain;06;ville centre;7292;64102;64BASQ;64190;246400030;120;15;non montagne;communes bord de mer;114;I;111;C
11025501000;1102550100001;11;78;16/11/2007;1632.4529778;6529.811911;11025501000D02;1;20/10/2007;21/10/2007;1;2;44;001;France;0;0;0;5.51;2;2;6;3.31;298;2;770;450;2;;2;0;0;0;0;Commune monopolarisée;07;ville isolée;1142;78517;;78218;;2260;;non montagne;non littoral;Pôle urbain;06;ville centre;5201;44109;;44299;244400404;76;67;non montagne;non littoral;114;I;111;C
11025701000;1102570100001;11;78;13/11/2007;4858.2001274;19432.80051;11025701000D01;8;12/10/2007;20/10/2007;1;2;25;001;France;0;0;0;5.51;2;2;6;6.60;390;2;1100;;2;;2;0;0;0;0;Commune monopolarisée;07;ville isolée;1142;78517;;78218;;2260;;non montagne;non littoral;Pôle urbain;06;ville centre;4305;25388;25AIUR;25295;242503886;38;62;non montagne;non littoral;114;I;111;C
11026201000;1102620100001;11;78;23/11/2007;4009.8263754;16039.305502;11026201000D01;18;03/11/2007;21/11/2007;1;2;34;001;France;0;0;0;5.51;2;1;;6.61;576;2;1822;805;2;;2;0;0;0;0;Commune monopolarisée;07;ville isolée;1142;78517;;78218;;2260;;non montagne;non littoral;Espace à dominante rurale;00;commune rurale;9107;34028;34HLEV;34125;243400512;50;;non montagne;non littoral;114;I;300;R
11026601000;1102660100001;11;78;15/11/2007;10514.993208;42059.97283;11026601000D01;2;01/11/2007;03/11/2007;1;2;27;001;France;0;0;0;5.51;1;2;6;3.31;87;2;300;315;2;;2;0;0;0;0;Commune monopolarisée;07;ville isolée;1142;78517;;78218;;2260;;non montagne;non littoral;Commune multipolarisée;03;commune rurale;2314;27051;27RCHA;27204;242700482;1892;;non montagne;non littoral;114;I;300;R
11026601000;1102660100001;11;78;15/11/2007;10926.464153;43705.85661;11026601000D02;2;27/10/2007;29/10/2007;1;2;27;001;France;0;0;0;5.51;1;2;6;3.31;87;2;300;315;2;;2;0;0;0;0;Commune monopolarisée;07;ville isolée;1142;78517;;78218;;2260;;non montagne;non littoral;Commune multipolarisée;03;commune rurale;2314;27051;27RCHA;27204;242700482;1892;;non montagne;non littoral;114;I;300;R
11027502000;1102750200001;11;75;06/06/2007;9490.5304872;37962.121949;11027502000D01;10;01/05/2007;11/05/2007;1;2;__;005;Italie;0;0;0;8.80;1;2;;7.70;1290;2;3000;;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;;;;;;;;;;;;;113;C;;
11027602000;1102760200001;11;75;29/05/2007;1598.958598;6395.8343919;11027602000D01;19;13/04/2007;02/05/2007;1;2;50;001;France;0;0;0;8.89;4;2;;5.58;282;2;210;;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Espace à dominante rurale;00;commune rurale;2506;50076;50MSMI;50306;245000526;847;;non montagne;communes bord de mer;113;C;120;C
11028901000;1102890100001;11;75;05/06/2007;6888.7497185;27554.998874;11028901000D01;15;01/05/2007;16/05/2007;1;2;45;001;France;0;0;0;5.51;1;2;;6.63;127;2;320;;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Commune monopolarisée;04;commune rurale;2461;45098;45LSVS;45210;244500450;;;non montagne;non littoral;113;C;112;R
11029202000;1102920200001;11;75;18/05/2007;2836.2806642;11345.122657;11029202000D01;0;08/05/2007;08/05/2007;1;2;46;001;France;0;0;0;8.80;1;2;0;6.63;474;2;1200;;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Pôle urbain;02;ville centre;7309;46102;46ESQU;46299;244600466;;283;non montagne;non littoral;113;C;111;C
11033101000;1103310100001;11;75;20/09/2007;4155.678007;16622.712028;11033101000D01;24;15/08/2007;08/09/2007;1;2;45;001;France;0;0;0;5.51;4;2;6;6.63;100;2;240;;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Pôle urbain;02;ville centre;2462;45208;;45119;244500203;;182;non montagne;non littoral;113;C;111;C
11037202000;1103720200001;11;75;05/12/2007;3048.1251845;12192.500738;11037202000D01;1;03/12/2007;04/12/2007;1;1;54;001;France;0;0;0;9.94;3;2;;6.61;280;2;300;300;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Pôle urbain;06;ville centre;4122;54395;;54398;245400676;3041;206;non montagne;non littoral;113;C;111;C
11039001000;1103900100001;11;75;25/01/2008;3911.3843455;15645.537382;11039001000D01;5;29/12/2007;03/01/2008;1;2;35;001;France;0;0;0;5.52;4;2;3;6.61;321;2;800;;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Pôle urbain;02;ville isolée;5342;35288;35SAMA;35496;243500782;610;86;non montagne;communes bord de mer;113;C;111;I
11039902000;1103990200001;11;75;20/02/2008;2946.078692;11784.314768;11039902000D01;0;28/01/2008;28/01/2008;1;2;73;001;France;0;0;0;8.80;1;2;0;6.61;509;2;1280;1080;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Espace à dominante rurale;00;commune rurale;8217;73296;;73107;247300254;;;montagne;non littoral;113;C;400;R
11042301000;1104230100001;11;75;21/04/2008;4073.1504462;16292.601785;11042301000D01;0;13/04/2008;13/04/2008;1;2;45;001;France;0;0;0;5.52;1;2;0;6.63;110;2;260;180;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Pôle urbain;06;ville centre;2461;45234;;45299;244500468;613;72;non montagne;non littoral;113;C;111;C
11042901000;1104290100001;11;75;21/04/2008;1257.4635843;5029.8543372;11042901000D01;7;08/04/2008;15/04/2008;1;2;__;064;Hongrie;0;0;0;8.80;1;2;;7.70;1245;2;2500;;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;;;;;;;;;;;;;113;C;;
11043301000;1104330100002;11;75;01/06/2007;7754.8051278;31019.220511;11043301000D01;0;10/05/2007;10/05/2007;1;2;57;001;France;0;0;0;6.62;2;2;0;6.61;281;2;660;360;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Pôle urbain;06;ville centre;4130;57463;;57999;245700240;102;61;non montagne;non littoral;113;C;111;C
11043301000;1104330100002;11;75;01/06/2007;7361.8278164;29447.311266;11043301000D02;2;18/05/2007;20/05/2007;1;2;14;001;France;0;0;0;7.78;1;2;2;6.63;175;2;400;240;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Pôle urbain;02;ville centre;2502;14715;14AUGE;14335;241400415;187;;non montagne;communes bord de mer;113;C;111;C
11045802000;1104580200001;11;75;11/07/2007;2183.660562;8734.6422481;11045802000D01;0;04/07/2007;04/07/2007;1;2;14;001;France;0;0;0;8.80;3;2;0;3.33;185;2;440;435;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Espace à dominante rurale;00;ville centre;2501;14225;14AUGE;14247;241400811;187;;non montagne;communes bord de mer;113;C;111;C
11050902000;1105090200001;11;75;30/11/2007;4912.8854408;19651.541763;11050902000D01;2;16/11/2007;18/11/2007;1;2;77;001;France;0;0;0;8.82;1;2;7;3.31;74;2;200;210;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Commune monopolarisée;01;commune rurale;1151;77305;;77320;247700107;307;;non montagne;non littoral;113;C;114;R
11050902000;1105090200001;11;75;30/11/2007;5104.2903701;20417.16148;11050902000D02;2;09/11/2007;11/11/2007;1;2;77;001;France;0;0;0;8.82;1;2;7;3.31;74;2;200;210;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Commune monopolarisée;01;commune rurale;1151;77305;;77320;247700107;307;;non montagne;non littoral;113;C;114;R
11051002000;1105100200001;11;75;17/12/2007;889.61464509;3558.4585804;11051002000D01;2;14/12/2007;16/12/2007;2;2;37;001;France;0;0;0;8.81;4;2;3;3.30;206;3;570;420;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Pôle urbain;05;banlieue;2441;37261;;37236;243700754;1020;96;non montagne;non littoral;113;C;111;B
11051002000;1105100200001;11;75;17/12/2007;1456.9300868;5827.7203472;11051002000D02;11;03/12/2007;14/12/2007;1;2;__;458;Guadeloupe;2;1;0;8.82;4;2;7;7.70;6701;2;18000;1440;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;;;;;;;;;;;;;113;C;112;R
11051002000;1105100200001;11;75;17/12/2007;889.61464509;3558.4585804;11051002000D03;2;30/11/2007;02/12/2007;2;2;37;001;France;0;0;0;8.81;4;2;3;3.30;206;3;570;420;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Pôle urbain;05;banlieue;2441;37261;;37236;243700754;1020;96;non montagne;non littoral;113;C;111;B
11051202000;1105120200001;11;75;06/12/2007;2763.9023187;11055.609275;11051202000D01;5;28/11/2007;03/12/2007;1;2;64;001;France;0;0;0;5.52;4;1;6;6.62;651;2;1540;662;2;;1;0;1;0;1;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Pôle urbain;06;ville centre;7213;64445;64GRPA;64399;246401723;4322;73;non montagne;non littoral;113;C;111;C
11051202000;1105120200001;11;75;06/12/2007;1655.46228;6621.8491198;11051202000D02;6;11/11/2007;17/11/2007;1;2;__;011;Espagne;0;0;0;8.80;2;2;2;7.70;830;2;1700;215;2;;1;0;1;0;1;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;;;;;;;;;;;;;113;C;;
11051602000;1105160200001;11;75;05/12/2007;18685.160905;74740.643619;11051602000D01;2;30/11/2007;02/12/2007;1;2;29;001;France;0;0;0;8.81;1;2;3;3.33;452;2;1000;690;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Commune multipolarisée;03;ville isolée;5353;29233;29CORA;29436;242900694;828;;non montagne;communes bord de mer;113;C;300;I
11053502000;1105350200001;11;75;30/01/2008;4307.336335;17229.34534;11053502000D01;14;08/01/2008;22/01/2008;1;2;64;001;France;0;0;0;8.81;2;2;3;6.60;680;2;1600;690;2;;1;1;0;0;1;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Pôle urbain;05;banlieue;7292;64102;64BASQ;64134;200000990;121;;non montagne;communes bord de mer;113;C;111;B
11053801000;1105380100001;11;75;14/02/2008;2941.6856287;11766.742515;11053801000D01;3;08/02/2008;11/02/2008;1;2;28;001;France;0;0;0;8.81;1;2;3;3.31;96;2;210;240;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Commune monopolarisée;04;commune rurale;2421;28196;28CHAR;28115;242852473;;;non montagne;non littoral;113;C;112;R
11053801000;1105380100001;11;75;14/02/2008;2941.6856287;11766.742515;11053801000D02;3;01/02/2008;04/02/2008;1;2;28;001;France;0;0;0;8.81;1;2;3;3.31;96;2;210;240;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Commune monopolarisée;04;commune rurale;2421;28196;28CHAR;28115;242852473;;;non montagne;non littoral;113;C;112;R
11053801000;1105380100001;11;75;14/02/2008;2690.6906412;10762.762565;11053801000D03;3;25/01/2008;28/01/2008;1;2;28;001;France;0;0;0;8.81;1;2;3;3.31;96;2;210;240;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Commune monopolarisée;04;commune rurale;2421;28196;28CHAR;28115;242852473;;;non montagne;non littoral;113;C;112;R
11053801000;1105380100001;11;75;14/02/2008;2690.6906412;10762.762565;11053801000D04;3;18/01/2008;21/01/2008;1;2;28;001;France;0;0;0;8.81;1;2;3;3.31;96;2;210;240;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Commune monopolarisée;04;commune rurale;2421;28196;28CHAR;28115;242852473;;;non montagne;non littoral;113;C;112;R
11054101000;1105410100001;11;75;13/02/2008;3638.6061469;14554.424588;11054101000D01;3;31/01/2008;03/02/2008;1;2;39;001;France;0;0;0;8.82;2;2;9;3.32;300;2;1000;1320;2;;1;1;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Commune multipolarisée;03;commune rurale;4306;39198;39DOLO;39118;200010650;853;;non montagne;non littoral;113;C;112;R
11054501000;1105450100002;11;75;31/01/2008;6618.6298135;26474.519254;11054501000D01;15;30/12/2007;14/01/2008;1;2;06;001;France;0;0;0;8.81;1;1;3;7.70;691;2;1900;;2;;1;0;1;0;1;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Pôle urbain;05;banlieue;9331;06088;;06198;;4442;30;non montagne;communes bord de mer;113;C;111;B
11054601000;1105460100001;11;75;04/02/2008;3043.1114999;12172.446;11054601000D01;2;25/01/2008;27/01/2008;1;2;17;001;France;0;0;0;8.81;1;2;3;3.32;407;2;960;660;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Espace à dominante rurale;00;ville isolée;5410;17161;17IDRE;17330;241700459;236;;non montagne;communes bord de mer;113;C;300;I
11054601000;1105460100001;11;75;04/02/2008;3531.575668;14126.302672;11054601000D02;4;19/01/2008;23/01/2008;1;2;74;001;France;0;0;0;8.80;3;1;2;3.32;444;2;1200;690;2;;1;0;1;1;1;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Espace à dominante rurale;00;ville centre;8206;74191;;74406;;644;;montagne;non littoral;113;C;221;C
11055702000;1105570200002;11;75;22/02/2008;8416.1509262;33664.603705;11055702000D01;1;09/02/2008;10/02/2008;1;2;85;001;France;0;0;0;5.51;1;1;6;3.33;334;2;800;540;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Espace à dominante rurale;00;commune rurale;5214;85182;85BOVE;85121;;1002;;non montagne;non littoral;113;C;300;R
11056202000;1105620200001;11;75;26/04/2008;6091.1152182;24364.460873;11056202000D01;3;22/04/2008;25/04/2008;1;2;31;001;France;0;0;0;8.81;4;2;3;7.70;588;4;1960;645;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Pôle urbain;06;ville centre;7301;31555;;31399;243100518;195;95;non montagne;non littoral;113;C;111;C
11056202000;1105620200001;11;75;26/04/2008;6091.1152182;24364.460873;11056202000D02;3;08/04/2008;11/04/2008;1;2;31;001;France;0;0;0;1.2;4;2;;7.70;588;2;1320;240;;;;;;;;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Pôle urbain;06;ville centre;7301;31555;;31399;243100518;195;95;non montagne;non littoral;113;C;111;C
11056202000;1105620200001;11;75;26/04/2008;6091.1152182;24364.460873;11056202000D03;3;01/04/2008;04/04/2008;1;2;31;001;France;0;0;0;1.2;4;2;;7.70;588;2;1320;240;;;;;;;;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Pôle urbain;06;ville centre;7301;31555;;31399;243100518;195;95;non montagne;non littoral;113;C;111;C
11057602000;1105760200002;11;75;15/04/2008;2231.2089214;8924.8356858;11057602000D01;23;05/03/2008;28/03/2008;1;2;29;001;France;0;0;0;8.81;1;2;3;3.32;452;4;1450;;1;2;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Pôle urbain;02;ville centre;5331;29151;29MORL;29322;242900835;45;172;non montagne;communes d'estuaire;113;C;111;C
11058501000;1105850100002;11;75;18/04/2008;13852.014769;55408.059078;11058501000D01;3;13/04/2008;16/04/2008;1;2;86;001;France;0;0;0;5.51;1;1;6;3.32;294;2;700;420;2;;1;0;1;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Pôle urbain;06;ville centre;5413;86194;;86399;;323;76;non montagne;non littoral;113;C;111;C
11058602000;1105860200001;11;75;24/05/2007;1923.8142939;7695.2571755;11058602000D01;4;08/05/2007;12/05/2007;1;2;83;001;France;0;0;0;8.80;1;2;2;6.61;703;2;1740;990;2;;1;0;0;0;1;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Pôle urbain;05;banlieue;9351;83137;;83297;;152;94;non montagne;communes bord de mer;113;C;111;B
11059002000;1105900200001;11;75;15/06/2007;4744.4780334;18977.912134;11059002000D01;1;09/06/2007;10/06/2007;1;2;22;001;France;0;0;0;8.82;1;2;7;3.33;324;2;600;300;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Pôle urbain;02;ville centre;5320;22050;22DINA;22198;242200053;;;non montagne;non littoral;113;C;111;C
11059202000;1105920200003;11;75;25/05/2007;12573.353155;50293.412619;11059202000D01;4;16/05/2007;20/05/2007;1;2;26;001;France;0;0;0;5.52;3;2;7;6.61;478;2;1100;450;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Commune multipolarisée;03;commune rurale;8222;26281;26DRCO;26302;242600633;4327;;montagne;non littoral;113;C;112;R
11059202000;1105920200003;11;75;25/05/2007;12980.779273;51923.117093;11059202000D02;4;12/05/2007;16/05/2007;1;2;26;001;France;0;0;0;5.52;3;2;7;6.61;478;2;1100;450;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Commune multipolarisée;03;commune rurale;8222;26281;26DRCO;26302;242600633;4327;;montagne;non littoral;113;C;112;R
11059901002;1105990100202;11;75;11/06/2007;3059.3467031;12237.386813;11059901002D01;2;01/06/2007;03/06/2007;1;2;14;001;France;0;0;0;8.89;2;1;2;3.32;172;2;400;240;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Pôle urbain;02;ville centre;2502;14715;14AUGE;14335;241400415;187;;non montagne;communes bord de mer;113;C;111;C
11060201000;1106020100001;11;75;12/06/2007;4436.8897431;17747.558973;11060201000D01;3;01/06/2007;04/06/2007;1;2;14;001;France;0;0;0;8.82;2;2;7;3.32;172;2;280;240;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Pôle urbain;02;ville centre;2502;14715;14AUGE;14335;241400415;187;;non montagne;communes bord de mer;113;C;111;C
11060201000;1106020100001;11;75;12/06/2007;5318.3038626;21273.21545;11060201000D02;4;25/05/2007;29/05/2007;1;2;61;001;France;0;0;0;5.51;4;2;6;6.63;197;2;415;356;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Espace à dominante rurale;00;commune rurale;2508;61169;61BOCA;61207;246100739;;;non montagne;non littoral;113;C;400;R
11060201000;1106020100001;11;75;12/06/2007;5490.6378323;21962.551329;11060201000D03;4;16/05/2007;20/05/2007;1;2;61;001;France;0;0;0;8.89;4;2;6;6.63;197;2;415;356;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Espace à dominante rurale;00;commune rurale;2508;61169;61BOCA;61207;246100739;;;non montagne;non littoral;113;C;400;R
11060505000;1106050500002;11;75;11/05/2007;8529.7488382;34118.995353;11060505000D01;1;14/04/2007;15/04/2007;1;2;89;001;France;0;0;0;8.89;1;2;7;3.31;103;2;250;420;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Pôle urbain;02;ville centre;2644;89387;;89399;;;151;non montagne;non littoral;113;C;111;C
11060802000;1106080200002;11;75;23/05/2007;8843.4292784;35373.717114;11060802000D01;6;12/05/2007;18/05/2007;2;2;70;001;France;0;0;0;5.51;1;2;6;6.60;280;2;1000;420;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Espace à dominante rurale;00;commune rurale;4301;70292;;70228;;;;non montagne;non littoral;113;C;400;R
11061402000;1106140200001;11;75;02/08/2007;5637.8807181;22551.522872;11061402000D01;42;20/06/2007;01/08/2007;1;2;14;001;France;0;0;0;8.82;2;2;6;6.63;173;2;400;;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Pôle urbain;02;ville centre;2502;14715;14AUGE;14335;241400415;187;;non montagne;communes bord de mer;113;C;111;C
11061702000;1106170200001;11;75;30/07/2007;12811.483804;51245.935216;11061702000D01;4;26/07/2007;30/07/2007;1;2;83;001;France;0;0;0;8.82;4;2;7;6.61;703;2;1700;530;2;;1;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Pôle urbain;05;banlieue;9351;83137;;83297;;152;94;non montagne;communes bord de mer;113;C;111;B
11061702000;1106170200001;11;75;30/07/2007;12811.483804;51245.935216;11061702000D02;4;20/07/2007;24/07/2007;1;2;83;001;France;0;0;0;8.82;4;2;7;6.61;703;2;1700;530;2;;1;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Pôle urbain;05;banlieue;9351;83137;;83297;;152;94;non montagne;communes bord de mer;113;C;111;B
11061702000;1106170200001;11;75;30/07/2007;13855.777931;55423.111725;11061702000D03;3;13/07/2007;16/07/2007;1;2;17;001;France;0;0;0;8.89;1;2;10;6.61;426;2;1200;600;2;;1;0;0;0;1;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Espace à dominante rurale;00;ville isolée;5409;17385;17MOLE;17231;241700624;191;;non montagne;communes bord de mer;113;C;221;I
11062102000;1106210200003;11;75;03/09/2007;13081.669742;52326.678969;11062102000D01;2;31/08/2007;02/09/2007;1;2;45;001;France;0;0;0;8.81;1;2;3;3.32;104;2;240;219;2;;2;0;0;0;0;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;Commune monopolarisée;04;commune rurale;2461;45082;45FOVL;45206;244500427;;;non montagne;non littoral;113;C;112;R
