COM,NAME,PTOT
083250012012,"Dornhan, Stadt",6163
083255001014,Dunningen,6369
083255001071,Eschbronn,2083
083255002015,Epfendorf,3172
083255002045,"Oberndorf am Neckar, Stadt",14522
083255002070,Fluorn-Winzeln,3072
083255003011,Dietingen,4146
083255003049,"Rottweil, Stadt",24668
083255003064,Wellendingen,3252
083255003069,Zimmern ob Rottweil,6332
083255003072,Deißlingen,6134
083255004050,Schenkenzell,1852
083255004051,"Schiltach, Stadt",3641
083255005001,Aichhalden,4171
083255005024,Hardt (Landkreis Rottweil),2458
083255005036,Lauterbach (Landkreis Rottweil),2753
083255005053,"Schramberg, Stadt",20446
083255006057,"Sulz am Neckar, Stadt",12671
083255006061,Vöhringen,4307
083255007009,Bösingen,3372
083255007060,Villingendorf,3349
083260003003,"Bad Dürrheim, Stadt",12982
083260005005,"Blumberg, Stadt",9925
083260031031,Königsfeld im Schwarzwald,5818
083260052052,"St. Georgen im Schwarzwald, Stadt",12265
083260068068,"Vöhrenbach, Stadt",3621
083265001006,"Bräunlingen, Stadt",5698
083265001012,"Donaueschingen, Stadt",21883
083265001027,"Hüfingen, Stadt",7872
083265002017,"Furtwangen im Schwarzwald, Stadt",8374
083265002020,Gütenbach,1069
083265003054,Schönwald im Schwarzwald,2483
083265003055,Schonach im Schwarzwald,3854
083265003060,"Triberg im Schwarzwald, Stadt",4412
083265004010,Dauchingen,3765
083265004037,Mönchweiler,2803
083265004041,Niedereschach,5839
083265004061,Tuningen,2968
083265004065,Unterkirnach,2511
083265004074,"Villingen-Schwenningen, Stadt",87478
083265004075,Brigachtal,4976
083275001004,Bärenthal,489
083275001008,Buchheim,731
083275001016,"Fridingen an der Donau, Stadt",3154
083275001027,Irndorf,694
083275001030,Kolbingen,1246
083275001036,"Mühlheim an der Donau, Stadt",3671
083275001041,Renquishausen,760
083275002007,Bubsheim,1430
083275002009,Deilingen,1848
083275002013,Egesheim,650
083275002019,Gosheim,3786
083275002029,Königsheim,595
083275002040,Reichenbach am Heuberg,461
083275002051,Wehingen,3644
083275003018,"Geisingen, Stadt",6296
083275003025,Immendingen,6364
083275004002,Aldingen,7660
083275004005,Balgheim,1286
083275004006,Böttingen,1432
083275004010,Denkingen,2928
083275004011,Dürbheim,1719
083275004017,Frittlingen,2111
083275004023,Hausen ob Verena,801
083275004033,Mahlstetten,830
083275004046,"Spaichingen, Stadt",13425
083275005012,Durchhausen,1033
083275005020,Gunningen,773
083275005048,Talheim (Landkreis Tuttlingen),1274
083275005049,"Trossingen, Stadt",17085
083275006038,Neuhausen ob Eck,3987
083275006050,"Tuttlingen, Stadt",36665
083275006054,Wurmlingen,3908
083275006055,Seitingen-Oberflacht,2572
083275006056,Rietheim-Weilheim,2873
083275006057,Emmingen-Liptingen,4714
083350035035,Hilzingen,8981
083350063063,"Radolfzell am Bodensee, Stadt",30742
083350080080,"Tengen, Stadt",4756
083355001001,"Aach, Stadt",2285
083355001022,"Engen, Stadt",11029
083355001097,Mühlhausen-Ehingen,3945
083355002015,Büsingen am Hochrhein,1384
083355002026,Gailingen am Hochrhein,2866
083355002028,Gottmadingen,10708
083355003025,Gaienhofen,3292
083355003055,Moos (Landkreis Konstanz),3410
083355003061,Öhningen,3589
083355004002,Allensbach,7228
083355004043,"Konstanz, Universitätsstadt",86437
083355004066,Reichenau,5270
083355005075,"Singen (Hohentwiel), Stadt",46789
083355005077,Steißlingen,4957
083355005081,Volkertshausen,3252
083355005100,Rielasingen-Worblingen,12176
083355006021,Eigeltingen,3835
083355006057,Mühlingen,2676
083355006079,"Stockach, Stadt",17412
083355006096,Hohenfels,2220
083355006098,Bodman-Ludwigshafen,4742
083355006099,Orsingen-Nenzingen,3470
083360014014,Efringen-Kirchen,8598
083360084084,Steinen (Landkreis Lörrach),10422
083360087087,"Todtnau, Stadt",4928
083360091091,"Weil am Rhein, Stadt",31476
083360105105,Grenzach-Wyhlen,15260
083360107107,Kleines Wiesental,3005
083365001045,"Kandern, Stadt",8656
083365001104,Malsburg-Marzell,1471
083365003043,Inzlingen,2595
083365003050,"Lörrach, Stadt",49541
083365004069,"Rheinfelden (Baden), Stadt",34438
083365004082,Schwörstadt,2580
083365005006,Bad Bellingen,4868
083365005078,Schliengen,5830
083365006004,Aitern,500
083365006010,Böllen,99
083365006025,Fröhnd,480
083365006079,"Schönau im Schwarzwald, Stadt",2409
083365006080,Schönenberg,336
083365006089,Tunau,185
083365006090,Utzenfeld,600
083365006094,Wembach,332
083365006096,Wieden,540
083365007034,Hasel,1162
083365007036,Hausen im Wiesental,2311
083365007057,Maulburg,4287
083365007081,"Schopfheim, Stadt",20083
083365008008,Binzen,2993
083365008019,Eimeldingen,2459
083365008024,Fischingen,769
083365008073,Rümmingen,1937
083365008075,Schallbach,839
083365008100,Wittlingen,924
083365009103,"Zell im Wiesental, Stadt",6206
083365009106,Häg-Ehrsberg,830
083370002002,Albbruck,7305
083370038038,Görwihl,4235
083370062062,Klettgau,7496
083370066066,"Laufenburg (Baden), Stadt",9210
083370106106,"Stühlingen, Stadt",5339
083370116116,"Wehr, Stadt",13036
083375001022,"Bonndorf im Schwarzwald, Stadt",6857
083375001127,Wutach,1196
083375002030,Dettighofen,1076
083375002060,Jestetten,5202
083375002070,Lottstetten,2226
083375003053,Hohentengen am Hochrhein,3715
083375003125,Küssaberg,5486
083375004039,Grafenhausen,2257
083375004128,Ühlingen-Birkendorf,5203
083375005049,Herrischried,2633
083375005076,Murg,6813
083375005090,Rickenbach,3783
083375005096,"Bad Säckingen, Stadt",17717
083375006013,Bernau im Schwarzwald,1846
083375006027,Dachsberg (Südschwarzwald),1365
083375006045,Häusern,1327
083375006051,Höchenschwand,2572
083375006059,Ibach,317
083375006097,"St. Blasien, Stadt",3664
083375006108,Todtmoos,1918
083375007032,Dogern,2255
083375007065,Lauchringen,8045
083375007118,Weilheim,3105
083375007126,"Waldshut-Tiengen, Stadt",24470
083375008123,Wutöschingen,6679
083375008124,Eggingen,1752
084150014014,Dettingen an der Erms,9674
084150019019,Eningen unter Achalm,11420
084150059059,"Pfullingen, Stadt",19227
084150061061,"Reutlingen, Stadt",116925
084150073073,"Trochtelfingen, Stadt",6236
084150080080,Wannweil,5260
084150091091,Sonnenbühl,7053
084150092092,Lichtenstein,9096
084150093093,St. Johann,5132
084155001089,Engstingen,5156
084155001090,Hohenstein (Landkreis Reutlingen),3784
084155002029,Grafenberg,2695
084155002050,"Metzingen, Stadt",22937
084155002062,Riederich,4281
084155003027,Gomadingen,2085
084155003048,Mehrstetten,1443
084155003053,"Münsingen, Stadt",14564
084155004060,Pliezhausen,9885
084155004087,Walddorfhäslach,5362
084155005028,Grabenstetten,1696
084155005039,Hülben,3015
084155005078,"Bad Urach, Stadt",12726
084155005088,Römerstein,4037
084155006034,"Hayingen, Stadt",2151
084155006058,Pfronstetten,1506
084155006085,Zwiefalten,2308
084160009009,Dettenhausen,5404
084160022022,Kirchentellinsfurt,5508
084160023023,Kusterdingen,8636
084160041041,"Tübingen, Universitätsstadt",90499
084160048048,Ammerbuch,11329
084165001011,Dußlingen,6087
084165001015,Gomaringen,9054
084165001026,Nehren (Landkreis Tübingen),4436
084165002006,Bodelshausen,5698
084165002025,"Mössingen, Stadt",21593
084165002031,Ofterdingen,5317
084165003018,Hirrlingen,3129
084165003036,"Rottenburg am Neckar, Stadt",44954
084165003049,Neustetten,3699
084165003050,Starzach,4299
084170013013,"Burladingen, Stadt",12056
084170025025,"Haigerloch, Stadt",10842
084170054054,"Rosenfeld, Stadt",6407
084175001010,Bitz,3815
084175001079,"Albstadt, Stadt",46134
084175002002,"Balingen, Stadt",35190
084175002022,"Geislingen, Stadt",5873
084175003008,Bisingen,9543
084175003023,Grosselfingen,2161
084175004031,"Hechingen, Stadt",19514
084175004036,Jungingen,1361
084175004051,Rangendingen,5281
084175005044,"Meßstetten, Stadt",11072
084175005045,Nusplingen,1895
084175005047,Obernheim,1516
084175006014,Dautmergen,448
084175006015,Dormettingen,1086
084175006016,Dotternhausen,1845
084175006029,Hausen am Tann,509
084175006052,Ratshausen,743
084175006057,"Schömberg, Stadt",4647
084175006071,Weilen unter den Rinnen,605
084175006078,Zimmern unter der Burg,446
084175007063,Straßberg,2465
084175007075,Winterlingen,6339
084210000000,"Ulm, Universitätsstadt",127116
084250039039,"Erbach, Stadt",13928
084250108108,"Schelklingen, Stadt",6644
084250141141,"Blaustein, Stadt",16310
084255001002,Allmendingen,4867
084255001004,Altheim (Landkreis Alb-Donau-Kreis),593
084255002017,Berghülen,1956
084255002020,"Blaubeuren, Stadt",12496
084255003028,"Dietenheim, Stadt",6781
084255003066,Illerrieden,3354
084255003140,Balzheim,2130
084255004014,Beimerstetten,2383
084255004031,Dornstadt,8991
084255004135,Westerstetten,2205
084255005033,"Ehingen (Donau), Stadt",27241
084255005050,Griesingen,1012
084255005088,Oberdischingen,2212
084255005093,Öpfingen,2298
084255006064,Hüttisheim,1469
084255006110,Schnürpflingen,1398
084255006137,Illerkirchberg,4865
084255006138,Staig,3266
084255007071,"Laichingen, Stadt",11955
084255007079,Merklingen,2010
084255007084,Nellingen,1988
084255007134,Westerheim (Landkreis Alb-Donau-Kreis),3016
084255007139,Heroldstatt,2819
084255008005,Altheim (Alb),1692
084255008011,Asselfingen,1004
084255008013,Ballendorf,663
084255008019,Bernstadt,2258
084255008022,Börslingen,170
084255008024,Breitingen,363
084255008062,Holzkirch,270
084255008072,"Langenau, Stadt",15005
084255008083,Neenstetten,835
084255008085,Nerenstetten,356
084255008092,Öllingen,549
084255008097,Rammingen (Landkreis Alb-Donau-Kreis),1274
084255008112,Setzingen,709
084255008130,Weidenstetten,1366
084255009008,Amstetten,4128
084255009075,Lonsee,5039
084255010035,Emeringen,157
084255010036,Emerkingen,822
084255010052,Grundsheim,217
084255010055,Hausen am Bussen,278
084255010073,Lauterach,567
084255010081,"Munderkingen, Stadt",5403
084255010090,Obermarchtal,1329
084255010091,Oberstadion,1554
084255010098,Rechtenstein,293
084255010104,Rottenacker,2198
084255010123,Untermarchtal,881
084255010124,Unterstadion,794
084255010125,Unterwachingen,192
084260134134,Schemmerhofen,8652
084265001005,Alleshausen,537
084265001006,Allmannsweiler,328
084265001013,"Bad Buchau, Stadt",4518
084265001020,Betzenweiler,755
084265001036,Dürnau (Landkreis Biberach),465
084265001064,Kanzach,496
084265001078,Moosburg,226
084265001090,Oggelshausen,933
084265001109,Seekirch,306
084265001118,Tiefenbach (Landkreis Biberach),533
084265002014,"Bad Schussenried, Stadt",8705
084265002062,Ingoldingen,3079
084265003011,Attenweiler,1902
084265003021,"Biberach an der Riß, Stadt",34018
084265003038,Eberhardzell,4497
084265003058,Hochdorf (Landkreis Biberach),2319
084265003071,Maselheim,4576
084265003074,Mittelbiberach,4393
084265003120,Ummendorf (Landkreis Biberach),4397
084265003128,Warthausen,5218
084265004019,Berkheim,3106
084265004031,Dettingen an der Iller,2632
084265004044,Erolzheim,3338
084265004065,Kirchberg an der Iller,2192
084265004066,Kirchdorf an der Iller,3988
084265005001,Achstetten,4940
084265005028,Burgrieden,4165
084265005070,"Laupheim, Stadt",22638
084265005073,Mietingen,4508
084265006043,Erlenmoos,1792
084265006087,"Ochsenhausen, Stadt",9122
084265006113,Steinhausen an der Rottum,2148
084265006135,Gutenzell-Hürbel,1835
084265007008,Altheim (Landkreis Biberach),2104
084265007035,Dürmentingen,2559
084265007045,Ertingen,5354
084265007067,Langenenslingen,3642
084265007097,"Riedlingen, Stadt",10794
084265007121,Unlingen,2404
084265007124,Uttenweiler,3694
084265008100,Rot an der Rot,4600
084265008117,Tannheim,2491
084265009108,Schwendi,6774
084265009125,Wain,1650
084350035035,Meckenbeuren,13742
084355001013,Eriskirch,4809
084355001029,Kressbronn am Bodensee,8726
084355001030,Langenargen,7547
084355002016,"Friedrichshafen, Stadt",61780
084355002024,Immenstaad am Bodensee,6430
084355003005,Bermatingen,3981
084355003034,"Markdorf, Stadt",14318
084355003045,Oberteuringen,4941
084355003067,Deggenhausertal,4402
084355004010,Daisendorf,1517
084355004018,Hagnau am Bodensee,1433
084355004036,"Meersburg, Stadt",5893
084355004054,Stetten (Landkreis Bodenseekreis),966
084355004066,Uhldingen-Mühlhofen,8263
084355005015,Frickingen,3000
084355005020,Heiligenberg,2858
084355005052,Salem (Landkreis Bodenseekreis),11996
084355006042,Neukirch (Landkreis Bodenseekreis),2695
084355006057,"Tettnang, Stadt",20078
084355007047,Owingen,4468
084355007053,Sipplingen,2061
084355007059,"Überlingen, Stadt",22572
084360008008,"Aulendorf, Stadt",10294
084360010010,"Bad Wurzach, Stadt",14817
084360049049,"Isny im Allgäu, Stadt",14520
084360052052,Kißlegg,9158
084360094094,Argenbühl,6640
084365001005,Altshausen,4013
084365001019,Boms,724
084365001024,Ebenweiler,1274
084365001027,Eichstegen,521
084365001032,Fleischwangen,684
084365001040,Guggenhausen,179
084365001047,Hoßkirch,718
084365001053,Königseggwald,688
084365001067,Riedhausen,772
084365001077,Unterwaldhausen,282
084365001093,Ebersbach-Musbach,1692
084365002009,"Bad Waldsee, Stadt",20257
084365002014,Bergatreute,3154
084365003018,Bodnegg,3080
084365003039,Grünkraut,3089
084365003069,Schlier,3898
084365003079,Waldburg,3260
084365004003,Aichstetten,2845
084365004004,Aitrach,2809
084365004055,"Leutkirch im Allgäu, Stadt",23517
084365005011,Baienfurt,7137
084365005012,Baindt,5264
084365005013,Berg (Landkreis Ravensburg),4397
084365005064,"Ravensburg, Stadt",49896
084365005082,"Weingarten, Stadt",24640
084365006078,Vogt,4661
084365006085,Wolfegg,3804
084365007001,Achberg,1730
084365007006,Amtzell,4186
084365007081,"Wangen im Allgäu, Stadt",27553
084365008083,Wilhelmsdorf (Landkreis Ravensburg),4692
084365008095,Horgenzell,5652
084365009087,Wolpertswende,4052
084365009096,Fronreute,4872
084370086086,Ostrach,6952
084375001031,"Gammertingen, Stadt",6212
084375001047,"Hettingen, Stadt",1787
084375001082,Neufra,1839
084375001114,"Veringenstadt, Stadt",2148
084375002053,Hohentengen,4215
084375002076,"Mengen, Stadt",10014
084375002101,"Scheer, Stadt",2464
084375003072,Leibertingen,2192
084375003078,"Meßkirch, Stadt",8558
084375003123,Sauldorf,2581
084375004056,Illmensee,2025
084375004088,"Pfullendorf, Stadt",13233
084375004118,Wald (Landkreis Sigmaringen),2639
084375004124,Herdwangen-Schönach,3359
084375005044,Herbertingen,4783
084375005100,"Bad Saulgau, Stadt",17975
084375006005,Beuron,673
084375006008,Bingen,2714
084375006059,Inzigkofen,2918
084375006065,Krauchenwies,4985
084375006104,"Sigmaringen, Stadt",17141
084375006105,Sigmaringendorf,3733
084375007102,Schwenningen (Landkreis Sigmaringen),1655
084375007107,Stetten am kalten Markt,4720
091610000000,Ingolstadt,136468
091620000000,"München, Landeshauptstadt",1478638
091630000000,Rosenheim,63284
091710111111,"Altötting, St",12950
091710112112,"Burghausen, St",19258
091710113113,Burgkirchen a.d.Alz,10679
091710117117,Garching a.d.Alz,8419
091710118118,Haiming,2537
091710125125,"Neuötting, St",8760
091710127127,Pleiskirchen,2475
091710131131,Teising,1744
091710132132,"Töging a.Inn, St",9294
091710133133,"Tüßling, M",3281
091710137137,Winhöring,4742
091715101114,Emmerting,4124
091715101124,Mehring (Landkreis Altötting),2355
091715102116,Feichten a.d.Alz,1224
091715102119,Halsbach,1074
091715102122,Kirchweidach,2765
091715102134,Tyrlaching,1076
091715103123,"Marktl, M",2770
091715103130,Stammham (Landkreis Altötting),996
091715104115,Erlbach (Landkreis Altötting),1205
091715104126,Perach,1304
091715104129,Reischach,2649
091715106121,Kastl (Landkreis Altötting),2840
091715106135,Unterneukirchen,3360
091720111111,Ainring,9650
091720112112,Anger,4253
091720114114,"Bad Reichenhall, GKSt",18055
091720115115,Bayerisch Gmain,2937
091720116116,"Berchtesgaden, M",7610
091720117117,Bischofswiesen,7112
091720118118,"Freilassing, St",17024
091720122122,"Laufen, St",7021
091720124124,"Marktschellenberg, M",1737
091720128128,Piding,5299
091720129129,Ramsau b.Berchtesgaden,1668
091720130130,Saaldorf-Surheim,5530
091720131131,Schneizlreuth,1362
091720132132,Schönau a.Königssee,5383
091720134134,"Teisendorf, M",9226
091730111111,Bad Heilbrunn,3889
091730112112,"Bad Tölz, St",19642
091730118118,Dietramszell,5546
091730120120,Egling,5365
091730123123,Eurasburg (Landkreis Bad Tölz-Wolfratshausen),4296
091730124124,Gaißach,3163
091730126126,"Geretsried, St",25705
091730130130,Icking,3760
091730131131,Jachenau,857
091730134134,Königsdorf,3114
091730135135,Lenggries,10002
091730137137,Münsing,4352
091730145145,Wackersberg,3651
091730147147,"Wolfratshausen, St",19115
091735107113,Benediktbeuern,3696
091735107115,Bichl,2246
091735108133,Kochel a.See,4176
091735108142,Schlehdorf,1373
091735109127,Greiling,1472
091735109140,Reichersbeuern,2409
091735109141,Sachsenkam,1302
091740111111,"Altomünster, M",7690
091740113113,Bergkirchen,7422
091740115115,"Dachau, GKSt",45965
091740118118,Erdweg,6187
091740121121,Haimhausen,5549
091740122122,Hebertshausen,5835
091740126126,Karlsfeld,21168
091740131131,"Markt Indersdorf, M",10098
091740135135,Odelzhausen,5328
091740136136,Petershausen,6329
091740137137,Pfaffenhofen a.d.Glonn,2266
091740141141,Röhrmoos,6360
091740143143,Schwabhausen (Landkreis Dachau),6270
091740146146,Sulzemoos,2893
091740147147,Hilgertshausen-Tandern,3352
091740150150,Vierkirchen (Landkreis Dachau),4489
091740151151,Weichs,3488
091750111111,Anzing,4338
091750115115,"Ebersberg, St",12030
091750118118,Forstinning,3803
091750122122,"Grafing b.München, St",13758
091750123123,Hohenlinden,3237
091750124124,"Kirchseeon, M",10280
091750127127,"Markt Schwaben, M",13721
091750132132,Vaterstetten,24250
091750133133,Pliening,5780
091750135135,Poing,16050
091750137137,Steinhöring,3813
091750139139,Zorneding,9199
091755112112,Aßling,4556
091755112119,Frauenneuharting,1552
091755112136,Emmering (Landkreis Ebersberg),1426
091755114113,Baiern,1470
091755114114,Bruck,1293
091755114116,Egmating,2298
091755114121,"Glonn, M",5010
091755114128,Moosach,1447
091755114131,Oberpframmern,2436
091760112112,"Altmannstein, M",7109
091760114114,"Beilngries, St",9947
091760118118,Buxheim (Landkreis Eichstätt),3652
091760120120,Denkendorf (Landkreis Eichstätt),4856
091760121121,"Dollnstein, M",2888
091760123123,"Eichstätt, GKSt",13595
091760126126,"Gaimersheim, M",12351
091760129129,Großmehring,7311
091760131131,Hepberg,2938
091760132132,Hitzhofen,2976
091760137137,"Kinding, M",2553
091760138138,"Kipfenberg, M",5781
091760139139,"Kösching, M",9528
091760143143,Lenting,4901
091760148148,"Mörnsheim, M",1569
091760161161,Stammham (Landkreis Eichstätt),4063
091760164164,"Titting, M",2729
091760166166,"Wellheim, M",2845
091760167167,Wettstetten,5005
091765115155,Pollenfeld,3024
091765115160,Schernfeld,3188
091765115165,Walting,2297
091765116116,Böhmfeld,1730
091765116124,Eitensheim,2976
091765118111,Adelschlag,2998
091765118122,Egweil,1239
091765118149,"Nassenfels, M",2298
091765119147,Mindelstetten,1757
091765119150,Oberdolling,1310
